Image name,Contrast,Dissimiliarity,Homogeneity,Energy,Correlation,ASM,Target
L29.jpg,32.21325281544369,3.510591164938728,0.31941746172741503,0.02706767909184699,0.987449807906525,0.0007326592514192106,1
L86.jpg,7.753343538655114,1.9694121841890793,0.4081678307507346,0.03583447909679073,0.9962046354148136,0.001284109892138332,1
TD1.jpg,28.58134755950629,2.8716659080564417,0.41032054451139754,0.03089514360478018,0.9898112529088612,0.0009545098983599898,0
TD22.jpg,9.592137075989722,1.77788173325112,0.4985479264417007,0.040931561852714245,0.9989771620394141,0.0016753927557025719,0
L13.jpg,13.733556171418176,2.239299716729572,0.42686228585120306,0.028857679614440957,0.9957502946864177,0.0008327656727297213,1
L25.jpg,44.418289048874385,4.0849354837530205,0.2919582670627466,0.02768554767889353,0.9747667173591072,0.0007664895502802869,1
L1.jpg,26.228577084888915,3.0921885480491245,0.3542435335960398,0.027492846711220417,0.9910548660472981,0.0007558566202866632,1
L26.jpg,54.19930985285592,4.547533597590736,0.2821209385520755,0.022594585556740408,0.983359968045348,0.0005105152964808622,1
TD12.jpg,49.7157614950152,3.465873558949288,0.41171614076396434,0.026063270094635445,0.9932089584482048,0.0006792940480259183,0
L82.jpg,7.65619367120625,1.8739453119799774,0.42873981303547404,0.034879376010797256,0.997520561808265,0.0012165708709025792,1
L56.jpg,7.644382038985325,1.809523163504564,0.44961822011901714,0.03567971867648587,0.9974378319800979,0.001273042324833175,1
L46.jpg,16.032250318066154,2.4431289758269714,0.3904934773776446,0.02405087071083078,0.9972199812848028,0.000578444381949098,1
L18.jpg,19.201111293658712,2.6545721856424898,0.39671902571128476,0.034419708608472585,0.9905856320041461,0.001184716340692162,1
L90.jpg,28.368886327313632,2.990472981877784,0.38291032099945504,0.029445443145887703,0.9912931249636578,0.000867034122057705,1
L5.jpg,40.93016144349477,3.9305311807534022,0.32691048032665315,0.024516658454362995,0.9872418146687946,0.0006010665417678885,1
L67.jpg,10.941540245166333,2.226266210442913,0.3944874312402689,0.03331019019626379,0.996381369303736,0.0011095687709112684,1
L44.jpg,8.219502908707543,1.8874732037165023,0.4342926252417634,0.026378399561450765,0.9987564053247361,0.0006958199634235459,1
TD6.jpg,33.19999695303999,3.4144606182535746,0.3528017974201428,0.023008931074411976,0.9956008901434412,0.0005294109091870411,0
